PoroId,McmId,SypId
1698889,279167,1243770
1721312,279165,1243675
1721314,278973,1242645
1694264,278974,1242665
1721316,278975,1242720
1721318,278976,1242920
1721320,278977,1242940
1721322,278978,1242990
1721324,278979,1243095
1721326,278980,1243105
1721328,278981,1243185
1697772,278983,1243235
1697233,278982,1243205
1721330,278984,1243255
1721332,278985,1243360
1721334,278986,1242635
1721336,278987,1242655
1721338,278989,1242745
1721340,278988,1242695
1721342,278990,1242825
1721344,278991,1242830
1721346,278992,1242835
1721348,278993,1242895
1721350,278994,1242905
1694234,278997,1243015
1700700,278995,1242975
1721352,278996,1243010
1721354,278998,1243060
1721356,279000,1243135
1721358,278999,1243125
1721360,279001,1243225
1721362,279002,1243270
1721364,279005,1243325
1698088,279003,1243295
1698633,279004,1243315
1699027,279006,1243350
1710752,279011,1242780
1697835,279024,1243250
1710650,279036,1242900
1696612,279044,1243040
1726858,279071,1243165
1721366,278874,1247855
1721368,278873,1247790
1700625,278875,1247945
1721370,278878,1248015
1721372,278877,1247990
1721374,278876,1247965
1697579,278880,1248125
1721376,278881,1248175
1721378,278879,1248085
1721380,278882,1248195
1698574,278883,1248210
1721382,278884,1248260
1721384,278885,1247610
1721386,278888,1247875
1721388,278886,1247745
1721390,278887,1247810
1721392,278889,1247880
1721394,278890,1247895
1721396,278891,1247900
1721398,278893,1247975
1721400,278895,1248040
1721402,278894,1248005
1721404,278892,1247930
1721406,278896,1248045
1721408,278897,1248055
1721410,278898,1248080
1721412,278899,1248100
1721414,278901,1248115
1721416,278900,1248105
1721418,278902,1248140
1721420,278903,1248145
1708195,278907,1247805
1707253,278904,1248170
1710562,278911,1247915
1696780,278916,1248010
1721422,278694,2733778
1721424,278692,2733758
1721426,278693,2733768
1721428,278695,2733788
1721430,278696,2733798
1696638,278697,2733808
1696956,278698,2733818
1697411,278700,2733828
1698004,278702,2733848
1697378,278699,2733893
1721432,278701,2733838
1721434,278703,2733858
1698724,278704,2733868
1698918,278705,2733878
1721436,278706,2733888
1721438,278707,2733903
1721440,278708,2733908
1721442,278709,2733913
1721444,278710,2733918
1721446,278712,2733928
1721448,278711,2733923
1721450,278715,2733943
1721452,278713,2733933
1711315,278714,2733938
1721454,278716,2733948
1721456,278717,2733953
1721458,278718,2733958
1721460,278720,2733968
1694436,278722,2733978
1721462,278721,2733973
1721464,278719,2733963
1710416,278726,2733998
1721466,278723,2733983
1721468,278724,2733988
1721470,278725,2733993
1697120,278727,2734003
1721472,278728,2734008
1721474,278729,2734013
1721476,278730,2734018
1721478,278731,2734023
1721480,278733,2734033
1697561,278732,2734028
1697632,278734,2734038
1721482,278735,2734043
1721484,278736,2734048
1721486,278738,2734058
1721488,278737,2734053
1721490,278739,2734063
1710825,278747,2734103
1729440,278753,2734133
1710720,278750,2734118
1711790,278751,2734123
1729472,278773,2734233
1698490,278777,2734253
1697951,278775,2734243
1721492,278575,1248300
1721494,278578,1248410
1707430,278576,1248315
1721496,278577,1248365
1721498,278579,1248425
1721500,278580,5037082
1721502,278581,1248540
1721504,278582,1248580
1721506,278583,1248595
1721508,278584,1248625
1721510,278587,1248765
1697303,278585,1248705
1721512,278586,1248725
1721514,278589,1248330
1721516,278591,1248375
1721518,278588,1248280
1721520,278590,1248340
1721522,278593,1248395
1721524,278594,1248455
1721526,278592,1248390
1721528,278595,1248465
1721530,278596,1248470
1721532,278597,1248490
1721534,278598,1248500
1721536,278599,1248510
1721538,278600,1248550
1721540,278601,1248615
1697146,278602,1248640
1721542,278603,1248655
1721544,278604,1248660
1697256,278605,1248700
1721546,278606,1248720
1721548,278607,1248775
1721550,278608,1248860
1721552,278609,1248865
1721554,278610,1248880
1721556,278611,1248900
1694307,278612,1248285
1710653,278615,1248480
1711796,278614,1248475
1707328,278630,1248295
1723609,278659,1248845
1698783,278672,1248875
1721558,278423,1249418
1721560,278422,1249388
1721562,278424,1249428
1710766,278426,1249528
1721564,278425,1249513
1721566,278427,1249538
1721568,278428,1249548
1721570,278429,1249613
1721572,278430,1249643
1696773,278432,1249778
1721574,278431,1249623
1696481,278433,1249848
1721576,278435,1250022
1697313,278434,1249977
1697689,278436,1250012
1721578,278440,1249403
1697829,278437,1250072
1698998,278438,1250177
1721580,278439,1249383
1721582,278441,1249408
1721584,278442,1249413
1710763,278444,1249523
1721586,278443,1249438
1721588,278448,1249633
1721590,278447,1249598
1721592,278445,1249573
1721594,278446,1249583
1721596,278449,1249638
1721598,278450,1249658
1721600,278451,1249673
1721602,278452,1249698
1721604,278454,1249728
1721606,278456,1249773
1710486,278453,1249713
1721608,278455,1249768
1721610,278457,1249828
1721612,278458,1249843
1721614,278459,1250007
1698553,278460,1250132
1721616,278461,1250137
1710559,278470,1249668
1694433,278474,1249763
1697131,278477,1249818
1696399,278479,1249838
1726912,278507,1249947
1721618,278300,1250352
1710849,278299,1250307
1708118,278301,1250417
1721620,278302,1250432
1721622,278303,1250492
1721624,278304,1250502
1721626,278305,1250532
1697227,278306,1250597
1721628,278307,1251184
1721630,278308,1251219
1698543,278309,1251309
1721632,278312,1250247
1694322,278310,1250197
1707490,278311,1250217
1721634,278313,1250272
1721636,278316,1250387
1710855,278315,1250317
1710835,278314,1250277
1721638,278318,1250447
1710598,278317,1250402
1721640,278321,1251204
1721642,278319,1250512
1697328,278320,1251179
1721644,278323,1251229
1721646,278322,1251214
1721648,278324,1251254
1698008,278325,1251264
1721650,278326,1251279
1721652,278327,1251304
1721654,278328,1251324
1721656,278329,1251329
1710847,278332,1250297
1696708,278341,1250487
1697558,278346,1251209
1710621,278360,1250382
1710822,278151,1251514
1710754,278150,1251489
1721658,278152,1251559
1721660,278154,1251589
1721662,278153,1251569
1700622,278155,1251634
1721664,278157,1251739
1710462,278156,1251679
1721666,278159,1254931
1721668,278158,1251759
1721670,278160,1254951
1697365,278163,1257602
1721672,278161,1255254
1721674,278162,1257592
1721676,278165,1257687
1721678,278167,1251359
1721680,278164,1257617
1721682,278166,1257847
1721684,278168,1251364
1721686,278170,1251454
1721688,278172,1251474
1721690,278171,1251459
1721692,278169,1251384
1721694,278173,1251479
1721696,278174,1251484
1721698,278176,1251504
1721700,278175,1251499
1721702,278180,1251674
1721704,278177,1251554
1721706,278178,1251619
1721708,278179,3446981
1721710,278181,1251689
1721712,278182,1251724
1696940,278183,1251779
1721714,278185,1257612
1721716,278184,1257582
1721718,278186,1257627
1721720,278187,1257632
1721722,278190,1257762
1721724,278188,1257637
1721726,278189,1257662
1721728,278191,1257772
1721730,278193,1257822
1721732,278192,1257812
1721734,278194,1257827
1707347,278195,1251354
1698291,278230,1257807
1729728,278231,1257777
1710528,278246,1251614
1707481,277903,1259737
1711318,277904,1259787
1721736,277905,1259802
1696474,277907,1260037
1721738,277906,1259812
1721740,277908,1260067
1698148,277909,1260107
1721742,277911,1260172
1721744,277910,1260117
1721746,277912,1260187
1721748,277914,1259712
1698495,277913,1260197
1721750,277916,1259752
1721752,277915,1259732
1711349,277917,1259777
1721754,277918,1259832
1721756,277919,1259852
1721758,277921,1259912
1721760,277920,1259897
1721762,277922,1259937
1721764,277923,1259952
1721766,277924,1259957
1721768,277925,1259962
1721770,277926,1260012
1712753,277927,1260022
1721772,277929,1260087
1712864,277928,1260047
1721774,277930,1260142
1721776,277931,1260237
1721778,277932,1260257
1721780,277933,1260267
1721782,277934,1260277
1697439,277953,1260102
1707493,277963,1259747
1696798,277981,1260002
1698501,277990,1260207
1707345,277999,1259717
1707340,277754,1260302
1721784,277756,1260372
1712728,277755,1260332
1721786,277757,1260447
1721788,277758,1260467
1710632,277761,1260502
1721790,277759,1260477
1710618,277760,1260487
1721792,277763,1260542
1721794,277762,1260512
1721796,277764,1260568
1694451,277766,1260618
1721798,277767,1260628
1694333,277765,1260593
1721800,277768,1260658
1721802,277770,1260828
1721804,277769,1260788
1721806,277771,1260843
1707262,277772,1260933
1698730,277773,1261008
1721808,277774,1260297
1721810,277775,1260312
1721812,277776,1260322
1721814,277777,1260422
1721816,277778,1260437
1721818,277780,1260472
1721820,277779,1260442
1721822,277781,1260522
1721824,277783,1260578
1721826,277782,1260527
1721828,277784,1260643
1721830,277785,1260673
1721832,277786,1260678
1697675,277790,1260858
1721834,277788,1260728
1721836,277787,1260703
1721838,277789,1260748
1721840,277791,1260943
1721842,277792,1260983
1721844,277794,1261043
1721846,277793,1261033
1721848,277795,1261048
1721850,277796,1261053
1698892,277797,1261058
1710815,277801,1260417
1729482,277816,1260838
1727016,277818,1260903
1707528,277839,1260427
1721852,277631,1261088
1721854,277630,1261073
1694267,277633,1261123
1721856,277632,1261098
1707485,277634,1261278
1721858,277635,1261308
1721860,277636,1261328
1710681,277637,1261433
1721862,277638,1261468
1700668,277639,1261518
1694467,277640,1261558
1712759,277642,1261613
1721864,277641,1261583
1696937,277643,1261623
1698622,277645,1261843
1713021,277646,1261853
1721866,277644,1261718
1721868,277647,1261888
1721870,277649,1261108
1694325,277648,1261063
1721872,277650,1261148
1711054,277651,1261348
1721874,277652,1261368
1721876,277655,1261508
1721878,277654,1261493
1721880,277656,1261533
1721882,277653,1261428
1721884,277658,1261603
1696777,277657,1261598
1721886,277660,1261653
1721888,277659,1261638
1721890,277661,1261673
1721892,277662,1261728
1721894,277663,1261773
1721896,277665,1261833
1721898,277664,1261803
1721900,277666,1261868
1721902,277667,1261883
1721904,277668,1261908
1707436,277670,1261153
1721906,277669,1261913
1729306,277678,1261488
1696856,277684,1261608
1696513,277687,1261688
1707230,277688,1261703
1707295,277697,1261898
1707424,277701,1261133
1729316,277723,1261698
1721908,277500,1262023
1710851,277501,1262058
1707531,277502,1262083
1721910,277504,1262198
1707551,277503,1262098
1721912,277505,1262223
1721914,277506,1262238
1696747,277508,1262283
1697083,277509,1262328
1721916,277510,1262373
1696715,277507,1262273
1697481,277511,1262448
1697543,277512,1262473
1721918,277515,1262543
1697749,277513,1262493
1713103,277514,1262518
1698549,277516,1262583
1707467,277518,1261933
1707374,277517,1261923
1721920,277519,1261938
1721922,277522,1262038
1721924,277520,1261968
1721926,277523,1262043
1721928,277521,1261998
1721930,277525,1262138
1721932,277524,1262073
1721934,277528,1262188
1721936,277527,1262178
1701278,277526,1262148
1721938,277529,1262218
1721940,277532,1262343
1721942,277534,1262368
1721944,277533,1262353
1710501,277530,1262248
1721946,277531,1262303
1721948,277536,1262533
1712762,277537,1262563
1711159,277535,1262428
1721950,277538,1262623
1698990,277539,1262638
1721952,277540,1262643
1721954,277541,1262653
1728675,277553,1262268
1696396,277556,1262358
1697337,277558,1262433
1697627,277561,1262483
1707242,277562,1262508
1721956,276764,2837692
1711104,276765,2837712
1721958,276766,2837787
1708583,276767,2837827
1721960,276768,2837837
1707586,276769,2837852
1721962,276770,2837967
1696837,276773,2838047
1721964,276771,2838007
1721966,276772,2838017
1697011,276775,2838087
1721968,276774,2838067
1697383,276776,2838152
1721970,276777,2838162
1698019,276778,2838212
1698160,276780,2838272
1721972,276781,2838282
1707282,276779,2838262
1694259,276782,2837672
1721974,276783,2837677
1700655,276784,2837937
1700661,276785,2837947
1697025,276787,2838097
1721976,276786,2837957
1721978,276790,2838177
1721980,276788,2838122
1721982,276789,2838137
1721984,276791,2838197
1697900,276792,2838207
1721986,276795,2838247
1707259,276793,2838222
1721988,276796,2838307
1721990,276794,2838237
1708154,276797,2837707
1710782,276799,2837732
1710790,276800,2837737
1710793,276801,2837742
1710796,276802,2837747
1710785,276803,2837752
1729055,276804,2837777
1696990,276812,2838082
1726810,276814,2838132
1697334,276815,2838147
1697710,276816,2838182
1697716,276817,2838187
1707387,276821,2837687
1707384,276820,2837682
1711122,276823,2837722
1729842,276825,2837762
1710799,276826,2837767
1710772,276827,2837772
1710832,276828,2837797
1709186,276831,2837822
1700658,276833,2837942
1694245,276836,2838002
1726910,276842,2838112
1696926,276840,2838062
1726926,276843,2838117
1729076,276839,2838042
1697295,276844,2838142
1697594,276845,2838172
1697854,276846,2838202
1728522,276847,2838227
1698025,276848,2838232
1698880,276851,2838312
1700645,276854,2837897
1729083,276852,2837812
1700651,276858,2837917
1700653,276859,2837922
1696859,276862,2838057
1728560,276860,2837927
1721992,276648,2838502
1721994,276647,2838492
1721996,276649,2838517
1707582,276650,2838647
1721998,276651,2838667
1722000,276654,2838757
1722002,276652,2838682
1722004,276653,2838742
1722006,276656,2838847
1696894,276655,2838812
1698082,276662,2866267
1698313,276664,2866332
1728651,276665,2866342
1708172,276666,2838542
1728447,276669,2838607
1726645,276667,2838567
1729632,276672,2838717
1700634,276670,2838707
1697183,276676,2838832
1707433,276681,2838512
1726937,276683,2838572
1694248,276686,2838772
1696593,276687,2838797
1697054,276688,2838827
1710232,276689,2838842
1697205,276691,2838947
1697199,276690,2838942
1697769,276693,2866177
1697870,276694,2866217
1711072,276698,2838552
1711078,276700,2838592
1726761,276701,2838597
1698895,276695,2866367
1698912,276696,2866372
1700691,276706,2838752
1729058,276707,2838777
1711183,276712,2838867
1696462,276711,2838862
1726880,276713,2838887
1729517,276710,2838857
1726771,276715,2838907
1711153,276716,2838937
1697857,276719,2866212
1697942,276721,2866237
1698091,276722,2866277
1698471,276723,2866287
1729827,276731,2838677
1696849,276732,2838807
1726837,276733,2838872
1729564,276736,2838932
